ID,BraTS21ID,MeshSurface,PixelSurface,Perimeter,PerimeterSurfaceRatio,Sphericity,SphericalDisproportion,MaximumDiameter,MajorAxisLength,MinorAxisLenth,Elongation,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance
243.0,243,611.0,651.0,751.7199128346475,1.2303108229699633,0.11656535278327299,8.578878509974356,205.1828452868319,214.9712920902109,140.9459860724356,0.655650271726928,27.11991958115462,64.71882427745075,-9.078217270616369,3.9186676533795612,0.2632907109219892,0.8733634773819927,0.2246579880381143,0.8186394323764707,0.21219662942773593,0.8937733223962675,0.8915342782693303,0.993066116636761,0.9685798493445295,-0.5533054688851826,0.929296217841042,0.19403213465016414,5.118857461920671,0.25992286068158654,2.622801700580732,0.9062182214274797,0.42027846957802806,10.237714923841342,2.349907635382996,1.0454895910753876,73.0,132.0,8277903.0,1.9209815228676512,29.0,6.344423506828783,140.0,19.000842376492738,109.88479262672811,116.0,0.0,140.0,12.965126379494482,112.76379211014459,-1.6746423110134385,8277903.0,0.30942588620602596,641.0051604408673
245.0,245,1730.5,1731.0,336.2914139223994,0.19433193523397826,0.4385054088338546,2.2804735810656562,94.2019108086455,63.158398312433796,48.299965260402956,0.7647433524433487,6.7494367003213585,2.500414560965739,-0.584814745515913,1.0561835047191812,0.16068020569345567,0.7359900852251928,0.16068020569345567,0.6333588968989003,0.13438635986365083,0.9196598971532721,0.9196598971532721,0.9905482231945026,0.9678639588613088,-0.41583230347257194,0.7841644834710627,0.16068020569345567,2.554515074337459,0.36638686610902405,1.833650419458159,0.7482930925175513,0.5004742606921204,5.109030148674918,1.6729702137647042,0.30421592760315924,82.0,115.0,17723220.0,1.1662063640566709,16.0,2.674910356680999,128.0,9.771639665581016,100.45522819179665,102.0,54.0,74.0,7.151682060714615,101.18654804040285,-0.4494686980060562,17723220.0,0.4873154469705085,147.4646332668193
246.0,246,1351.5,1353.0,234.5512985522214,0.173548870552883,0.5556164756344464,1.7998026405860656,130.9427355755179,68.48689345378845,36.045881235665085,0.5263179481193296,10.397944552666257,14.503854422174813,1.9167576129563495,1.3765945063999887,0.22221509612057722,0.7220417890571486,0.20829635134742888,0.7625120481798432,0.17767904105489019,0.8981716151218102,0.8972436988036003,0.9955872122166974,0.9741562719811984,-0.3604031068349268,0.7643125390051726,0.19611744967092412,3.179516645232325,0.43899232527487947,2.037207975742872,0.7455113605129041,0.646401042487501,6.359033290464651,1.807575569567854,0.39970240063014145,77.0,110.0,11575800.0,1.2834341205504287,14.0,7.075020453776642,175.0,10.97650781789011,91.1781226903178,89.0,41.0,134.0,6.690490303159465,92.49677887362114,1.0972928624465106,11575800.0,0.5497072285780307,242.20404466491752
247.0,247,2204.5,2205.0,384.776695296638,0.17454148119602542,0.43256484729145894,2.311792107614809,113.37107214805724,87.03102380027887,44.86687756630085,0.5155274016914079,24.529813365505312,18.605172140099544,-2.3577376427788206,2.0606595584194007,0.21679077241577505,0.8095109326054198,0.20653693835899994,0.7491987481457749,0.17290580009799184,0.8982579423342114,0.8977569142261775,0.9956956106720645,0.9743192117060553,-0.4476907488708748,0.8571663754477931,0.19928901916734207,4.906000132497799,0.35107188536885237,2.3333042297070348,0.8569321544715855,0.5702068471155521,9.8120002649956,2.103775858608373,0.569362582708794,83.4,130.0,27348923.0,1.5161782564693063,17.0,5.214727855338844,160.0,12.937783742370721,109.91519274376417,112.0,0.0,160.0,7.710040685385418,111.36938395510538,-0.8161070071448125,27348923.0,0.4639632663345005,321.7900866408543
249.0,249,2213.0,2214.0,306.59292911256415,0.13854176643134394,0.5439180915825191,1.8385121132678623,71.02816342831905,65.87666039133487,53.95919994720104,0.819094344289174,9.498443216225766,39.01299852981757,-0.5399859550902624,4.223526216350129,0.2328079260341774,0.895436054419298,0.22250169071004441,0.7824299314911671,0.18197692433921597,0.8904668605323334,0.8897797781773911,0.993749675926066,0.9683980841007818,-0.5664463555183413,0.950716689581184,0.21348373480142807,2.91559544727775,0.17461015888311796,2.9897122734754578,0.9315789555798117,0.26387035578093604,5.8311908945555,2.7343034461651086,1.1140835355960763,75.0,144.0,28540081.0,2.1010548113300227,49.0,1.9198924742733408,180.0,22.48552081726779,110.4430894308943,112.5,65.0,115.0,18.313711111111107,113.5373601903279,0.0393474555020921,28540081.0,0.25641254756419896,693.0561559477383
250.0,250,2038.0,2040.0,325.4629867976531,0.15969724572995736,0.4917058963013595,2.0337360351422635,88.36288813749809,60.66096702446401,54.32468921759299,0.8955460468621336,23.225629475138703,37.70320511083696,-3.063304822276086,2.41181104529192,0.17112760635416335,0.8668333927544002,0.1705987856243908,0.6575660170576886,0.14135395745082452,0.9147887439761001,0.9147534892607819,0.9965786452028709,0.978682496529309,-0.5439649779361502,0.911672203432548,0.17013606748583976,4.760824359241511,0.27658852022815256,2.400380646440779,0.9999999999982638,0.4449903354949273,9.521648718483021,2.2276125734031793,0.6457346629115207,86.0,132.0,23729632.0,1.6979062120284363,21.0,9.672547493917099,153.0,14.620328719723183,105.77549019607844,106.0,0.0,153.0,9.334405137760296,107.852550034849,-1.4217015342715151,23729632.0,0.36925605536332173,443.71822279892353
251.0,251,457.0,490.0,595.4112549695453,1.302869266891784,0.12727584593804717,7.856950332011624,247.3095226634025,199.9858677770558,147.9177221392376,0.7396408745448766,29.956268080293757,654.2936478834345,-54.99561051860768,16.014014485782134,0.368096688066053,0.9552915552446464,0.32200118573405545,0.9764141415954304,0.2621842187715092,0.8458807088036897,0.843608957366172,0.9944220761830743,0.964714837702702,-0.5834867027965612,0.9723955162860761,0.2892352850112213,5.103224052232804,0.11505436739605854,3.5519022107886986,0.999999999999992,0.23418572090673367,10.206448104465608,3.174260809480855,4.095527793462048,7.900000000000006,162.0,7418286.0,2.5965571494420376,71.0,2.8687470358481426,192.0,41.7947355268638,112.11020408163266,128.0,0.0,192.0,29.635801954814934,123.04210329669056,-0.9097939776510087,7418286.0,0.18164098292378172,2570.6613244481464
253.0,253,655.0,686.0,706.9503602129466,1.0793135270426666,0.12833250213334582,7.792258261753012,223.7319825147938,152.77160009689024,115.37730111663896,0.7552274182077349,29.41932740710073,269.33431959139295,-15.464547308149271,6.161966816020543,0.40648728420292224,0.8752235092305422,0.3280006021343784,1.020661562486067,0.29804038773633074,0.8478315801643794,0.843848367139665,0.9951333432838332,0.9678907417608849,-0.4503711778559065,0.9198811284813062,0.271123061763776,5.2895974112544675,0.18074204325731105,3.232892534764543,0.9999999999994841,0.34185417657475964,10.579194822508935,2.7908923612572947,1.642113525055866,79.5,153.0,10242655.0,2.254986707152731,28.0,6.289316504024004,223.0,24.014959753164074,116.67784256559767,120.0,0.0,223.0,13.08400995392549,122.192405512841,-1.0665861739645137,10242655.0,0.2721825089886017,1317.2650192521821
254.0,254,1669.5,1670.0,341.6051224213843,0.20461522756596842,0.424007725242652,2.3584475953302926,75.16648189186454,83.12437291438177,40.52689305113231,0.4875452485262664,7.149307740298669,5.583768708250993,1.0764767193466322,1.4986523181453097,0.1775784005213983,0.7879757788697968,0.1775784005213983,0.6694105246702693,0.14492716662112565,0.9112107997393009,0.9112107997393009,0.9931700615184078,0.9704035999131002,-0.4550129776901406,0.8387766712222575,0.1775784005213983,2.6113270491033993,0.30449582077712894,2.0945932015562336,0.7932203007154035,0.4127977261768476,5.222654098206798,1.9170148010348367,0.41905767966667695,88.0,124.0,18161713.0,1.368392425719641,19.0,3.2567691690259313,151.0,11.311414536197068,103.31317365269462,101.0,64.0,87.0,8.049285821271498,104.28459735506956,0.7870240384396404,18161713.0,0.4196041450034064,201.6653953171502
258.0,258,358.5,375.0,332.19090885901113,0.926613413832667,0.20205135588660797,4.949236770087324,170.65169205138284,166.88963567258537,117.62413347686288,0.7048019069777667,38.81573648849108,66.88943987498082,-6.420709999364451,5.056591444812678,0.4132647466574766,0.8470269053082122,0.3674302424276348,1.026420548619447,0.27365978463586227,0.82338048456362,0.8208683292091667,0.9937195801934778,0.9596705145466945,-0.4525858670694221,0.9239726334784734,0.33245790146806914,6.136150814399516,0.14974389310925468,3.3430252627830406,0.8829357816274787,0.3146204442255587,12.272301628799028,2.9251028793480764,1.3674640478675386,97.4,173.0,7560414.0,2.2667232735505807,44.0,3.8395628472481707,195.0,24.56904533333334,138.688,147.0,0.0,195.0,17.439585983070916,141.9898024507394,-0.7927364422772288,7560414.0,0.24383288888888888,926.742656
259.0,259,1481.5,1482.0,216.4091629284903,0.14607435904724286,0.6304927757343153,1.5860609962347803,64.40496875241847,63.62251722897801,32.426162691239114,0.5096648812956749,10.603100954081281,34.93767785469086,1.0038020358289623,4.264164861128082,0.25780781366308897,0.8858350387998001,0.24349707955147437,0.8255516772443575,0.19666255220112647,0.8806365825761986,0.8796825336354244,0.990198193379894,0.9597578851726498,-0.5233517999807318,0.9357160648308698,0.23097518720381158,3.098614443505735,0.17500169971018587,2.977228537982394,0.8992154615057724,0.29110421168048956,6.19722888701147,2.691994250608114,1.1304931686977924,88.0,151.0,21225132.0,2.042012123862699,47.0,1.8245092869758737,171.0,22.847680032636354,116.91767881241566,113.0,56.0,115.0,19.270136968601467,119.67435572002904,0.053810778637503734,21225132.0,0.2637734687596184,652.2077981208602
260.0,260,637.0,645.0,345.56349186104137,0.5424858584945704,0.2589087895767815,3.862364045788573,233.0600780914655,250.92067820213686,90.13870004083253,0.35923185241918776,18.943316427952514,288.925704825324,-26.723360810426485,12.008999422827484,0.24802097838303339,0.9593415851751883,0.24206199833868747,0.8074036237478313,0.18778669027041153,0.8799621641713806,0.8795648988350909,0.9950530724626284,0.9698250138193912,-0.6338468374012614,0.9742894854550875,0.2368478907998848,4.000196247019391,0.14971342634250318,3.2276402515562927,0.9999999999999852,0.285257699493512,8.000392494038781,2.97290543932315,3.06425510030263,0.0,130.0,5808046.0,2.3694683227372386,75.0,1.87446927684812,152.0,43.706483985337414,80.97054263565892,104.0,0.0,152.0,43.24770545693622,94.89321619915808,-0.6356242296807396,5808046.0,0.22146505618652726,2448.4937059070962
261.0,261,2959.5,2962.0,469.4041122946077,0.1586092624749477,0.4108347910374819,2.43406844263286,131.10301293257908,95.21799007133363,56.90951467880194,0.5976760760878016,14.733912448633244,8.348601037822416,-1.0964394716419812,1.3311905740910168,0.1354316581002448,0.8149650843338304,0.1334426088486566,0.5700017852785898,0.11728606117062182,0.9336102037842697,0.9334776005008305,0.9963477486293917,0.9809722889011132,-0.516882608878141,0.8551239442195991,0.13170219075351697,3.799336714775456,0.43246794271566064,1.8975039583097844,0.8391307281916374,0.6289938814571983,7.598673429550912,1.7594643479389485,0.36665555804781536,85.0,122.0,34033094.0,1.3146649683914797,15.0,4.7325646664995995,160.0,10.980971668594453,106.1478730587441,108.0,31.0,129.0,6.93486975152806,107.19096717363443,-0.649244047787101,34033094.0,0.5127165569188109,222.5324887239265
262.0,262,626.5,633.0,289.42135623731036,0.461965452892754,0.3065737000129794,3.2618584045456704,180.6792738528689,123.04003137293788,112.52731718460898,0.9145585865752541,24.9380114263584,38.54431473719969,-4.887038249660893,3.2865171572723506,0.315892498865243,0.8244496464783302,0.2916618760538322,0.909977011886976,0.22596781380595468,0.858207499108319,0.8565921242542249,0.9915605971501749,0.9587667073996563,-0.4433500087829713,0.8929702248299262,0.2704600810938478,4.9188531930953765,0.19714916368540733,2.8925291656212746,0.837120077315574,0.3340615342435914,9.837706386190753,2.5614860757967426,0.9006024140343984,77.0,136.80000000000007,8069664.0,1.8892375061255064,30.0,3.6599482413918256,147.0,18.780241034817525,110.43285939968405,117.0,20.0,127.0,12.989267134309237,112.90830067001085,-0.9585051979258834,8069664.0,0.3103978397210805,552.867924999189
263.0,263,609.5,611.0,118.32590180780468,0.19413601609155814,0.7396256499232488,1.352035316925218,131.30879635424276,33.90473735872001,31.28081109005341,0.9226088602042585,25.345777545366143,10.067218941907058,-0.8853802012231645,1.2960057112304022,0.18577371448598848,0.7493261699706363,0.18488244888884053,0.689441417209506,0.150768627318357,0.9077073198217711,0.9076479021152946,0.9962865436701229,0.9769020725777443,-0.42076796657029314,0.8023872950106181,0.18410259149133607,5.006811932365951,0.44947460092747565,1.958988921973165,0.8477347026746707,0.6568202461812869,10.013623864731903,1.7715964577205345,0.3704448564290976,96.0,126.0,8141645.0,1.2626470759911086,12.0,10.174007894591194,164.0,10.076470383396595,114.46317512274959,118.0,0.0,164.0,5.38909013424249,115.43446004675025,-1.5074842134243707,8141645.0,0.5617551651259909,223.29610710353822
266.0,266,2085.0,2092.0,379.84776310850356,0.18218118134700412,0.42613616039160007,2.3466677859044975,260.83711392361323,118.93857865663034,75.88568958037949,0.6380241838895488,18.46593865071373,92.75035453705382,-12.246368487307027,4.599416659767169,0.21401287027169655,0.9106741252303525,0.20911085296091847,0.7473049800129564,0.169248210132977,0.8961970436220168,0.8959347752506186,0.9957337435875255,0.9739270758608909,-0.5492990763833325,0.93336271728504,0.20543106409460482,4.167659524571335,0.23379436426082556,2.727125495636053,0.961178882965777,0.33134959687164234,8.33531904914267,2.5063065087646583,1.203357382509716,39.0,115.0,18434973.0,1.9396968769029654,24.0,4.6677445434418035,158.0,21.39801218517964,89.04158699808795,97.0,0.0,158.0,12.095633842843226,93.87293851310953,-1.410288421172934,18434973.0,0.32631000734839816,883.7243699479761
267.0,267,1613.5,1615.0,226.5512985522213,0.14040985345659826,0.6285254404531071,1.591025494972956,69.87131027825369,55.97104719770825,44.51113599585705,0.7952528713395158,8.7391237394427,25.564946367653732,-2.9260182697689503,3.1956846975471866,0.1974030967482133,0.8837413153667343,0.19641037669526823,0.7129924445693813,0.15772036402436385,0.9019602649945234,0.9018940836576604,0.9924154728310604,0.9672885734091922,-0.5447168483563262,0.9280944054772375,0.1955417466489413,2.826579547557824,0.22120663931738507,2.6621489504996254,0.8909905696967373,0.38829054719626954,5.653159095115648,2.461589381785593,0.84827194857385,99.0,160.0,29341234.0,1.8267187240800509,28.0,2.412127039378314,178.0,17.435570934256056,133.03529411764706,135.0,82.0,96.0,12.627945161654559,134.78852602957718,-0.3996449171786151,29341234.0,0.3190955534894421,469.557268257148
269.0,269,2158.5,2159.0,250.10764773832545,0.11587104365917325,0.6584972821412521,1.5186091531741406,70.9365914038728,65.82718995980754,48.55613014208964,0.737630304008675,8.33412614418906,12.25615394494771,0.5127448136824944,1.9316702754638317,0.2330903950604452,0.7845667561584347,0.23260329144308992,0.7791993505322372,0.17764272356726468,0.8837795382146809,0.8837470646401906,0.9910388609614738,0.96124438246466,-0.4270944883350542,0.8601733113296604,0.232177075777904,2.8123796110122985,0.26076150428879774,2.5120604577368684,0.8105556658657751,0.43920997576928966,5.624759222024596,2.2773837163536514,0.5411901676310692,114.0,156.0,38763655.0,1.6140573807364638,20.0,3.162130829865727,184.0,13.182155291646225,132.92218619731358,131.0,90.0,94.0,8.85970568611632,133.99421188580362,0.372774277371672,38763655.0,0.3882394131570269,286.1412354243393
270.0,270,1355.0,1356.0,273.178715550191,0.2016079081551225,0.47766973006945374,2.0934966924837353,138.49548729110273,134.29385846664303,30.03546933697412,0.22365482442694556,18.155543138200713,16.805953322217828,-2.3689160111908834,2.2604630747765295,0.16873858670209316,0.8609262553450145,0.1619125877120825,0.6501852972152844,0.14189528094225234,0.9201306421228134,0.9197263060429598,0.9954710096919177,0.9769891074269298,-0.5635719843196484,0.9125643525019277,0.15641896016869483,4.199117851902516,0.28368807461089335,2.2950660120748534,0.8911544174015107,0.37018523194538083,8.39823570380503,2.122158322384789,0.6073004153696557,118.0,165.0,27894481.0,1.6077155137281973,29.0,3.6364148741043256,175.0,15.85362118324762,142.1246312684366,143.0,50.0,125.0,12.113280429531612,143.42646610699506,-0.705269720976037,27894481.0,0.3655783103175224,371.7403667519427
271.0,271,684.5,685.0,123.39696961967019,0.180273147727787,0.7516006790701844,1.3304937420188523,39.824615503479755,39.53043743607251,23.794300109938003,0.6019235215501337,9.392216369720964,16.936854465067462,-0.29821043408789394,2.724577842230098,0.27733688452607763,0.8150911741004274,0.2741517883722315,0.8495407656357383,0.19974195354257496,0.8634549551728586,0.863242615429269,0.9893585423417333,0.9543838708940053,-0.4274671197489902,0.8842404692297752,0.27136482923761607,2.9631632624583237,0.18306230421287278,2.854618671807966,0.8223532782473036,0.2840998352782409,5.9263265249166475,2.5689687589687082,0.7504786816890439,107.0,165.0,13271453.0,1.8331405617310064,34.0,2.195712310469356,190.0,17.799891310139056,137.54306569343066,141.0,90.0,100.0,13.623076049021993,139.19189610608026,-0.12530980187977,13271453.0,0.30863018807608295,456.2890212584581
273.0,273,1832.0,1833.0,261.52186130069856,0.14275210769688787,0.5801758779702156,1.7236152655959558,67.7421582177598,57.176396590570455,47.72980178783359,0.8347815643160905,7.008199526551563,5.922806198694383,0.8545214889346022,1.509003087477006,0.2189625440362763,0.7465212010093627,0.2068435165284025,0.7551237517135319,0.174682890865621,0.8985980796537778,0.8977901444865861,0.9873337155421227,0.9590352642779153,-0.41085917721160425,0.8247772581003194,0.1962393674590129,2.585668680806874,0.2862978578180016,2.2507520383154436,0.7766756847355617,0.38704923846807715,5.171337361613748,2.0056074454234105,0.4319914078783206,84.0,123.0,19184723.0,1.4071369684809287,18.0,2.569414435415763,140.0,11.291129558149095,101.34151663938898,100.0,63.0,77.0,8.281836783309833,102.30492327736084,0.29387952806635725,19184723.0,0.41884270581557903,196.19433201513505
274.0,274,904.5,906.0,143.53910524340125,0.15869442260188088,0.7427437104636776,1.3463594318095582,174.77127910500627,42.9459186133984,35.252836201824145,0.8208658084408946,29.585552833387418,1.19311149441755,0.27934037158914216,0.8737270852326893,0.1572417470127465,0.6946546409955466,0.1572417470127465,0.624732580385526,0.1319615084528435,0.9213791264936266,0.9213791264936266,0.996855165059745,0.9803447816234065,-0.3819008502711239,0.7371556658694413,0.1572417470127465,5.4227657390247614,0.3779284004693484,1.6829149643230397,0.7001880252853794,0.5006704138266974,10.845531478049523,1.525673217310294,0.25774220806135895,113.0,136.0,13882224.0,1.0894932550131369,13.0,25.9897300201283,155.0,7.625484262386152,123.36203090507726,123.0,0.0,155.0,5.514607134466499,123.78426009132832,-1.7675142651555822,13882224.0,0.4942107802289374,104.35237733237821
275.0,275,1414.0,1416.0,274.73506473629516,0.19429636827177876,0.48519413701762276,2.0610306755699295,77.42092740338364,77.41259816920852,34.695895858093174,0.44819443706378204,4.450173609366615,1.021886387511742,0.43164257777871434,0.3594896695590973,0.05372222503353069,0.7390797676012216,0.05372222503353069,0.3003897453679171,0.050715560616666176,0.9731388874832346,0.9731388874832346,0.994627777496647,0.9865694437416174,-0.5074972854370218,0.6532675223214439,0.05372222503353069,2.0913463233652196,0.7496746784969137,0.8261003256801316,0.8068753732050562,0.8614894590607315,4.182692646730439,0.7723781006466015,0.10330297364815702,85.0,100.0,12011764.0,0.5683378489229485,9.0,3.770624363789054,112.0,5.034514746720291,91.89406779661017,92.0,65.0,47.0,3.9257099924868517,92.10257423541951,-0.1510060831038449,12011764.0,0.7929603961186121,38.36448458297424
280.0,280,839.0,842.0,180.2670273047592,0.21485938892104792,0.5695995209454359,1.7556194540686663,151.9802618763371,62.225915212557226,33.75831802096213,0.5425121977820213,25.659790037265765,28.803283914547777,-0.2426647104517521,2.630254008778465,0.18203155457234915,0.869822246913059,0.18203155457234915,0.6809067285032715,0.1481464382384594,0.9089842227138254,0.9089842227138254,0.996359368908553,0.9772460556784562,-0.5594824779149545,0.9243416384006633,0.18203155457234915,5.004765036406855,0.2398450949561753,2.5012322528016737,0.9999999999725474,0.38411096724580884,10.00953007281371,2.3192006982293263,0.7030713908377034,93.0,143.0,11013049.0,1.8062864443642441,29.75,8.350430037698,160.0,16.662262117681575,112.15083135391924,108.0,0.0,160.0,12.092967970353987,114.36621284859513,-1.013026708636178,11013049.0,0.3281351380323965,501.8216679549315
281.0,281,2283.5,2284.0,254.5929291125641,0.11149241476354897,0.6653636980920242,1.5029374203425407,68.00735254367721,64.57479009888142,49.617176399724286,0.7683675986208706,4.763962269989063,2.812694804251282,0.2920262522343818,0.8696621295442141,0.0826900978534618,0.8262528543919696,0.0826900978534618,0.40991239755624287,0.07567944675431243,0.958654951073269,0.958654951073269,0.9917309902146537,0.9793274755366345,-0.5816741608536153,0.8331154621912275,0.0826900978534618,2.1371039774207947,0.5255614230175776,1.4512241124859007,0.8371913167045162,0.7017635418406531,4.274207954841589,1.3685340146324396,0.23808805684941894,127.0,155.0,45059200.0,1.0272336971700933,15.0,2.4898379645356385,169.0,8.651602865897235,140.0551663747811,139.0,115.0,54.0,6.371504734522771,140.4570971760072,0.2589342255104441,45059200.0,0.5908121984658371,112.74651884272225
282.0,282,1116.5,1118.0,198.7523086789979,0.1780137113112386,0.5959668642626004,1.6779456375268724,61.326992425847855,57.38307642230419,29.225263349838848,0.5093010896585408,10.45694291626171,14.062441710187562,0.4233425327725404,2.3202659221942707,0.28744120554475405,0.7798139636602457,0.2797663524965883,0.8708310798775318,0.2070280905309861,0.8613959659264001,0.8608843090565225,0.9890056421186884,0.9535550091802869,-0.39156765274914834,0.857852032866436,0.2730508560794433,3.1541562798274616,0.20318885766538516,2.7859699279243184,0.7892688882701869,0.355632470696457,6.308312559654924,2.4787200658348603,0.6519267819347563,116.0,166.30000000000007,22654718.0,1.726822408593173,27.0,2.4958212713949237,191.0,15.349624457166994,141.1109123434705,140.0,88.0,103.0,11.186849271580995,142.35031368703707,0.06021978929316378,22654718.0,0.3441393236708791,351.322224391243
283.0,283,519.5,524.0,230.1665222413709,0.4430539407918593,0.3510391483604023,2.848685124353502,216.17816726024856,212.26900418083915,78.82807886879635,0.37135934741390714,25.298166685948093,170.4841025517027,-16.15792841314343,7.558978249479822,0.19823233123228967,0.9485266161227432,0.19591214561744047,0.7125898413939185,0.15827905421210414,0.9024306247937546,0.9022759457527647,0.9960406066258028,0.9755432065980262,-0.6385087755895303,0.9679680628603291,0.19388198320444744,4.84320704318918,0.19372277656863332,2.9751884406821576,0.999999999999881,0.374087435939702,9.68641408637836,2.7737077289619267,1.939302645178028,59.0,145.7,6569760.0,2.2799655370318654,57.25,3.6229572212061774,164.0,31.76032865217644,104.88931297709924,112.5,0.0,164.0,23.187245458843364,111.97191578098555,-1.0104603593115888,6569760.0,0.24010838529223238,1535.9419468562437
284.0,284,394.5,404.0,241.178715550191,0.6113528911284942,0.29193721313526494,3.425394074501438,173.5655495770978,132.02757338379217,57.71189065529989,0.4371199831684906,29.91152372230301,262.39393868494165,-27.51975245136507,5.602422154251244,0.22513514942242951,0.9201739255207619,0.22513514942242951,0.7614049612406361,0.1724947385561285,0.8874324252887853,0.8874324252887853,0.996536382316578,0.9749849833975079,-0.5209598268829775,0.9194075401791468,0.22513514942242951,5.344731238693253,0.24283153527627416,2.6965509281613076,0.9999999999999346,0.43261754422988463,10.689462477386504,2.47141577873888,1.4568893259184181,84.30000000000001,148.0,6110801.0,1.9866259691257002,27.0,7.14650480260893,198.0,24.479364768159986,117.22524752475248,126.0,0.0,198.0,11.626508875739646,122.98676778216814,-1.975327926275032,6110801.0,0.31844917164983827,1383.9863922654645
285.0,285,426.0,429.0,123.05382386916257,0.28885874147690743,0.5945859158459749,1.6818427301245495,160.5615146914104,100.81335983509527,26.728825404724073,0.26513177864963094,29.957443181676744,20.477015259913024,-2.2524604495507954,1.6845683934591533,0.4293656339337942,0.5885962623540348,0.34653441062626367,1.0400190383761538,0.3054857436061017,0.8384914052979051,0.8348303304975594,0.9917063320936997,0.957760632294131,-0.2560804253878187,0.7077429548181868,0.2920805844873887,5.444580585526603,0.2534935669176849,2.490440047371207,0.6614029194376564,0.3767545686002034,10.889161171053207,2.118409168802142,0.5284835068482369,111.0,145.0,6862948.0,1.5384411972455423,17.0,12.3721413372908,166.0,12.101129639591178,125.07226107226107,124.0,18.0,148.0,7.484421310169868,126.48141280657718,-2.165801000771564,6862948.0,0.4106421938589771,354.47729581995316
286.0,286,369.0,380.0,257.42135623731025,0.6976188515916267,0.2645291527871927,3.7803016773900753,192.41881404893857,165.18737547711376,89.2923674412326,0.5405520075812561,29.678418742646524,285.197997370926,-31.790805020096343,6.317560275923729,0.3516067920851029,0.892747646745694,0.3229722132504112,0.9535031069701283,0.23993413799737168,0.8432863231805763,0.8413773512582635,0.9930326971669803,0.9600261758275137,-0.4524214252038636,0.8984969777817869,0.29791695677005603,5.309095524938908,0.22382933163575852,2.908911418412361,0.9418668109603066,0.42553009272018266,10.618191049877813,2.581046651383628,1.6672917670022078,86.0,147.0,5760178.0,1.9642338900150322,28.0,7.077862774872519,165.0,24.079501385041553,117.98421052631579,129.0,0.0,165.0,12.461207623545285,123.11930457038302,-2.0558162076648903,5760178.0,0.33502770083102495,1238.0892243767314
288.0,288,369.0,393.0,492.3574311003823,1.334301981301849,0.13830491625280747,7.230400965444357,252.2478939456185,257.131428293788,202.60896026147725,0.7879587555900962,8.693160874288957,178.90371640959438,11.15131767691453,7.956821757219898,0.4999133879460782,0.8816111750922686,0.3852404942613147,1.1187044445643424,0.3502148484862697,0.823932014510001,0.8186541782069607,0.9903911061273939,0.9533473200095116,-0.4997482377273158,0.9461798973949878,0.30772179246766246,2.6130288419842342,0.1576170730166965,3.3890010562122153,0.9438556955831222,0.3275553711283625,5.22605768396847,2.88069815734511,2.114183786291494,0.0,103.0,1755680.0,2.3209684329672124,82.0,2.066490128619037,158.0,35.39264093649036,52.295165394402034,60.0,0.0,158.0,32.28617255577899,66.83845550923549,0.09992680573043242,1755680.0,0.23036083108339972,1732.5948112321869
289.0,289,1485.5,1487.0,226.20815280171374,0.1522774505565222,0.6039945317125037,1.6556441283743137,103.4456378974,58.609309161382434,50.66472353705195,0.8644484001260816,11.225088468993444,50.58940839151849,-6.774831155618678,4.156344669752969,0.2101258463595837,0.903743803994127,0.20797879411024753,0.737230223426967,0.16518182904927609,0.8963684449864322,0.8962253081698098,0.9919353219748914,0.965387987939943,-0.5554552740638475,0.9372900752689903,0.2061001233920784,3.1997639873816013,0.21172101752803993,2.7677498890601515,0.92921567836148,0.3524613789160458,6.399527974763202,2.552907441692958,1.0916176290281383,47.0,121.0,13904673.0,1.9273227778112796,23.0,2.8659081489476157,135.0,19.02602379103542,93.45460659045057,99.0,33.0,102.0,12.92881633768185,96.69965078184894,-0.877039932337919,13904673.0,0.3090532654898834,617.0589683556525
290.0,290,3203.5,3204.0,406.33304448274214,0.1268403447737606,0.49378188584877586,2.025185671363929,79.7057087039567,70.77257666067932,66.45660994422795,0.9390163970269957,4.486057472458379,0.8607725050750981,0.4428422393271928,0.333649337578471,0.06438588420450861,0.6756183150183459,0.06438588420450861,0.3433840913134131,0.06013777217268117,0.9678070578977457,0.9678070578977457,0.9935614115795491,0.9839035289488729,-0.41649013675539204,0.5923227359427383,0.06438588420450861,2.102079266745988,0.743654773430078,0.8295698304328241,0.6880441699693505,0.8578737103210657,4.204158533491976,0.7651839462283162,0.09950880544574489,56.0,75.0,13654144.0,0.5557048071279508,9.0,3.729012273660738,95.0,6.107492818745608,64.8096129837703,64.0,47.0,48.0,4.179607720877438,65.28087781838627,0.7402267082575659,13654144.0,0.7867290185021532,61.30707363298997
